"Week","SKU_ID","Quintile","RawVolume","DetectCancellations","RemoveBuildToOrder","TruncateEndOfLife"
"2014-12-06","SKU_168",4,0.032,0.032,0.032,0.0364
"2014-12-13","SKU_168",4,0.0318,0.0318,0.0318,0.036
"2014-12-20","SKU_168",4,0.017,0.017,0.017,0.0194
"2014-12-27","SKU_168",4,0.0206,0.0206,0.0206,0.0234
"2015-01-03","SKU_168",4,0.0348,0.0348,0.0348,0.0394
"2015-01-10","SKU_168",4,0.037,0.037,0.037,0.042
"2015-01-17","SKU_168",4,0.0272,0.0272,0.0272,0.031
"2015-01-24","SKU_168",4,0.0372,0.0372,0.0372,0.0422
"2015-01-31","SKU_168",4,0.0492,0.0492,0.0492,0.056
"2015-02-07","SKU_168",4,0.0262,0.0262,0.0262,0.0296
"2015-02-14","SKU_168",4,0.025,0.025,0.025,0.0284
"2015-02-21","SKU_168",4,0.0402,0.0402,0.0402,0.0458
"2015-02-28","SKU_168",4,0.0406,0.0406,0.0404,0.046
"2015-03-07","SKU_168",4,0.0228,0.0228,0.0228,0.026
"2015-03-14","SKU_168",4,0.0432,0.0432,0.0432,0.049
"2015-03-21","SKU_168",4,0.0528,0.0528,0.0528,0.06
"2015-03-28","SKU_168",4,0.0158,0.0158,0.0158,0.018
"2015-04-04","SKU_168",4,0.034,0.034,0.034,0.0386
"2015-04-11","SKU_168",4,0.0272,0.0272,0.0272,NA
"2015-04-18","SKU_168",4,0.0278,0.0278,0.0278,NA
"2015-04-25","SKU_168",4,0.0192,0.0192,0.0192,NA
"2015-05-02","SKU_168",4,0.0086,0.0086,0.0086,NA
"2015-05-09","SKU_168",4,0.0056,0.0056,0.0054,NA
"2015-05-16","SKU_168",4,0.026,0.026,0.026,NA
"2015-05-23","SKU_168",4,0.006,0.006,0.006,NA
